dtime,instrument,trade_price,trade_size,aggressor,rectime,exch_trade_id,nanos
2024-03-12 12:32:10.276881+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:32:10.295279+00:00,9184293,276881211
2024-03-12 12:32:10.276938+00:00,SFRU24,95.235,3,unknown,2024-03-12 12:32:10.295279+00:00,9184297,276938523
2024-03-12 12:32:10.277012+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:32:10.295279+00:00,9184301,277012017
2024-03-12 12:32:10.277220+00:00,SFRU24,95.235,7,unknown,2024-03-12 12:32:10.295279+00:00,9184304,277220635
2024-03-12 12:32:10.277621+00:00,SFRU24,95.235,1,unknown,2024-03-12 12:32:10.299620+00:00,9184311,277621129
2024-03-12 12:32:10.277642+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:32:10.299620+00:00,9184314,277642691
2024-03-12 12:32:10.278340+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:32:10.299620+00:00,9184317,278340369
2024-03-12 12:32:10.278454+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:32:10.299620+00:00,9184320,278454683
2024-03-12 12:32:11.650860+00:00,SFRU24,95.235,29,buy,2024-03-12 12:32:11.664297+00:00,9184350,650860895
2024-03-12 12:32:11.650934+00:00,SFRU24,95.235,30,buy,2024-03-12 12:32:11.664349+00:00,9184351,650934505
2024-03-12 12:32:11.665773+00:00,SFRU24,95.235,1,buy,2024-03-12 12:32:11.680013+00:00,9184355,665773693
2024-03-12 12:32:11.671201+00:00,SFRU24,95.235,6,buy,2024-03-12 12:32:11.685166+00:00,9184356,671201477
2024-03-12 12:32:13.483463+00:00,SFRU24,95.235,249,unknown,2024-03-12 12:32:13.495249+00:00,9184418,483463449
2024-03-12 12:32:13.485632+00:00,SFRU24,95.235,77,buy,2024-03-12 12:32:13.500233+00:00,9184468,485632547
2024-03-12 12:32:13.495873+00:00,SFRU24,95.235,8,unknown,2024-03-12 12:32:13.525194+00:00,9184511,495873385
2024-03-12 12:32:13.693821+00:00,SFRU24,95.235,154,sell,2024-03-12 12:32:13.700375+00:00,9184575,693821371
2024-03-12 12:32:14.396996+00:00,SFRU24,95.235,96,sell,2024-03-12 12:32:14.405227+00:00,9184586,396996957
2024-03-12 12:32:15.023030+00:00,SFRU24,95.235,4,sell,2024-03-12 12:32:15.030460+00:00,9184600,23030665
2024-03-12 12:32:15.061901+00:00,SFRU24,95.235,14,sell,2024-03-12 12:32:15.070328+00:00,9184607,61901859
2024-03-12 12:32:15.064259+00:00,SFRU24,95.235,7,sell,2024-03-12 12:32:15.075020+00:00,9184620,64259117
2024-03-12 12:32:15.074186+00:00,SFRU24,95.235,1,buy,2024-03-12 12:32:15.090224+00:00,9184639,74186749
2024-03-12 12:32:15.077034+00:00,SFRU24,95.235,8,buy,2024-03-12 12:32:15.095200+00:00,9184653,77034545
2024-03-12 12:32:15.380265+00:00,SFRU24,95.235,61,unknown,2024-03-12 12:32:15.390165+00:00,9184706,380265007
2024-03-12 12:32:15.497516+00:00,SFRU24,95.235,14,buy,2024-03-12 12:32:15.505032+00:00,9184737,497516905
2024-03-12 12:32:15.611754+00:00,SFRU24,95.230,2,sell,2024-03-12 12:32:15.620017+00:00,9184744,611754935
2024-03-12 12:32:15.690805+00:00,SFRU24,95.235,21,unknown,2024-03-12 12:32:15.700537+00:00,9184760,690805001
2024-03-12 12:32:16.047476+00:00,SFRU24,95.235,6,sell,2024-03-12 12:32:16.054942+00:00,9184778,47476383
2024-03-12 12:32:17.688673+00:00,SFRU24,95.240,8,unknown,2024-03-12 12:32:17.720674+00:00,9184873,688673755
2024-03-12 12:32:18.745008+00:00,SFRU24,95.240,6,unknown,2024-03-12 12:32:18.755106+00:00,9184942,745008595
2024-03-12 12:32:19.758483+00:00,SFRU24,95.240,9,unknown,2024-03-12 12:32:19.765693+00:00,9184963,758483435
2024-03-12 12:32:19.800999+00:00,SFRU24,95.240,7,unknown,2024-03-12 12:32:19.810499+00:00,9184968,800999001
2024-03-12 12:32:20.855652+00:00,SFRU24,95.240,7,unknown,2024-03-12 12:32:20.869794+00:00,9184984,855652023
2024-03-12 12:32:22.734950+00:00,SFRU24,95.240,10,unknown,2024-03-12 12:32:22.745586+00:00,9185025,734950691
2024-03-12 12:32:22.736998+00:00,SFRU24,95.240,2,unknown,2024-03-12 12:32:22.755588+00:00,9185047,736998665
2024-03-12 12:32:22.737007+00:00,SFRU24,95.240,15,unknown,2024-03-12 12:32:22.760549+00:00,9185063,737007137
2024-03-12 12:32:22.737010+00:00,SFRU24,95.240,3,unknown,2024-03-12 12:32:22.760549+00:00,9185073,737010159
2024-03-12 12:32:22.739257+00:00,SFRU24,95.240,3,unknown,2024-03-12 12:32:22.776459+00:00,9185101,739257357
2024-03-12 12:32:22.745078+00:00,SFRU24,95.240,1,unknown,2024-03-12 12:32:22.776459+00:00,9185118,745078339
2024-03-12 12:32:22.745088+00:00,SFRU24,95.240,1,unknown,2024-03-12 12:32:22.779855+00:00,9185123,745088247
2024-03-12 12:32:22.745166+00:00,SFRU24,95.240,3,unknown,2024-03-12 12:32:22.779855+00:00,9185128,745166427
2024-03-12 12:32:22.745168+00:00,SFRU24,95.240,11,unknown,2024-03-12 12:32:22.779855+00:00,9185131,745168057
2024-03-12 12:32:22.745503+00:00,SFRU24,95.240,10,unknown,2024-03-12 12:32:22.780511+00:00,9185139,745503103
2024-03-12 12:32:22.752147+00:00,SFRU24,95.240,20,buy,2024-03-12 12:32:22.790419+00:00,9185142,752147847
2024-03-12 12:32:22.752522+00:00,SFRU24,95.240,1,unknown,2024-03-12 12:32:22.790419+00:00,9185145,752522211
2024-03-12 12:32:22.762461+00:00,SFRU24,95.240,12,unknown,2024-03-12 12:32:22.795392+00:00,9185155,762461495
2024-03-12 12:32:22.762547+00:00,SFRU24,95.240,1,buy,2024-03-12 12:32:22.800384+00:00,9185157,762547279
2024-03-12 12:32:22.762608+00:00,SFRU24,95.240,1,buy,2024-03-12 12:32:22.800384+00:00,9185160,762608023
2024-03-12 12:32:22.770632+00:00,SFRU24,95.240,1,buy,2024-03-12 12:32:22.805327+00:00,9185167,770632669
2024-03-12 12:32:22.777706+00:00,SFRU24,95.240,2,buy,2024-03-12 12:32:22.805327+00:00,9185179,777706649
2024-03-12 12:32:22.777715+00:00,SFRU24,95.240,4,buy,2024-03-12 12:32:22.805327+00:00,9185182,777715175
2024-03-12 12:32:22.778310+00:00,SFRU24,95.240,1,unknown,2024-03-12 12:32:22.808965+00:00,9185187,778310789
2024-03-12 12:32:22.778316+00:00,SFRU24,95.240,1,unknown,2024-03-12 12:32:22.808965+00:00,9185190,778316435
2024-03-12 12:32:22.778341+00:00,SFRU24,95.240,1,unknown,2024-03-12 12:32:22.808965+00:00,9185194,778341931
2024-03-12 12:32:22.780771+00:00,SFRU24,95.240,3,unknown,2024-03-12 12:32:22.808965+00:00,9185197,780771357
2024-03-12 12:32:23.792899+00:00,SFRU24,95.240,22,buy,2024-03-12 12:32:23.804993+00:00,9185273,792899449
2024-03-12 12:32:23.792918+00:00,SFRU24,95.240,4,buy,2024-03-12 12:32:23.804993+00:00,9185275,792918339
2024-03-12 12:32:23.792919+00:00,SFRU24,95.240,3,buy,2024-03-12 12:32:23.804993+00:00,9185276,792919569
2024-03-12 12:32:23.792922+00:00,SFRU24,95.240,5,buy,2024-03-12 12:32:23.804993+00:00,9185278,792922455
2024-03-12 12:32:23.794181+00:00,SFRU24,95.240,2,buy,2024-03-12 12:32:23.815072+00:00,9185282,794181389
2024-03-12 12:32:23.794862+00:00,SFRU24,95.240,1,buy,2024-03-12 12:32:23.815072+00:00,9185283,794862865
2024-03-12 12:32:24.846467+00:00,SFRU24,95.240,12,unknown,2024-03-12 12:32:24.854865+00:00,9185466,846467421
2024-03-12 12:32:24.848420+00:00,SFRU24,95.240,64,buy,2024-03-12 12:32:24.865018+00:00,9185482,848420427
2024-03-12 12:32:24.866601+00:00,SFRU24,95.240,9,unknown,2024-03-12 12:32:24.900203+00:00,9185545,866601513
2024-03-12 12:32:25.400900+00:00,SFRU24,95.240,10,sell,2024-03-12 12:32:25.409908+00:00,9185672,400900837
2024-03-12 12:32:27.794617+00:00,SFRU24,95.245,22,buy,2024-03-12 12:32:27.800271+00:00,9185932,794617323
2024-03-12 12:32:28.620506+00:00,SFRU24,95.245,16,buy,2024-03-12 12:32:28.630738+00:00,9185969,620506297
2024-03-12 12:32:28.620550+00:00,SFRU24,95.245,1,buy,2024-03-12 12:32:28.630738+00:00,9185973,620550147
2024-03-12 12:32:28.622545+00:00,SFRU24,95.245,5,buy,2024-03-12 12:32:28.635751+00:00,9185978,622545575
2024-03-12 12:32:28.624395+00:00,SFRU24,95.245,29,buy,2024-03-12 12:32:28.639653+00:00,9185983,624395225
2024-03-12 12:32:28.631637+00:00,SFRU24,95.245,2,sell,2024-03-12 12:32:28.659590+00:00,9185997,631637485
2024-03-12 12:32:28.851649+00:00,SFRU24,95.245,22,buy,2024-03-12 12:32:28.860706+00:00,9186048,851649855
2024-03-12 12:32:28.895613+00:00,SFRU24,95.245,1,buy,2024-03-12 12:32:28.905551+00:00,9186053,895613097
2024-03-12 12:32:29.907331+00:00,SFRU24,95.245,22,buy,2024-03-12 12:32:29.915106+00:00,9186124,907331745
2024-03-12 12:32:30.297561+00:00,SFRU24,95.245,13,buy,2024-03-12 12:32:30.305003+00:00,9186174,297561915
2024-03-12 12:32:30.599947+00:00,SFRU24,95.245,33,buy,2024-03-12 12:32:30.615023+00:00,9186190,599947557
2024-03-12 12:32:30.606758+00:00,SFRU24,95.245,3,buy,2024-03-12 12:32:30.630167+00:00,9186194,606758145
2024-03-12 12:32:30.784647+00:00,SFRU24,95.245,1,buy,2024-03-12 12:32:30.790268+00:00,9186214,784647937
2024-03-12 12:32:30.787588+00:00,SFRU24,95.245,25,buy,2024-03-12 12:32:30.800235+00:00,9186217,787588061
2024-03-12 12:32:30.960790+00:00,SFRU24,95.245,22,buy,2024-03-12 12:32:30.970495+00:00,9186219,960790447
2024-03-12 12:32:31.445144+00:00,SFRU24,95.245,2,sell,2024-03-12 12:32:31.455334+00:00,9186230,445144291
2024-03-12 12:32:31.499275+00:00,SFRU24,95.245,67,sell,2024-03-12 12:32:31.509201+00:00,9186233,499275519
2024-03-12 12:32:31.815743+00:00,SFRU24,95.250,45,unknown,2024-03-12 12:32:31.825722+00:00,9186253,815743095
2024-03-12 12:32:32.343143+00:00,SFRU24,95.250,46,buy,2024-03-12 12:32:32.385265+00:00,9186400,343143747
2024-03-12 12:32:32.348567+00:00,SFRU24,95.250,1,buy,2024-03-12 12:32:32.399131+00:00,9186419,348567865
2024-03-12 12:32:32.349586+00:00,SFRU24,95.250,2,buy,2024-03-12 12:32:32.399131+00:00,9186420,349586983
2024-03-12 12:32:32.350165+00:00,SFRU24,95.250,25,buy,2024-03-12 12:32:32.399131+00:00,9186423,350165371
2024-03-12 12:32:32.352844+00:00,SFRU24,95.250,9,sell,2024-03-12 12:32:32.403955+00:00,9186430,352844157
2024-03-12 12:32:32.361893+00:00,SFRU24,95.250,14,sell,2024-03-12 12:32:32.413835+00:00,9186440,361893579
2024-03-12 12:32:32.367022+00:00,SFRU24,95.250,3,buy,2024-03-12 12:32:32.418396+00:00,9186450,367022795
2024-03-12 12:32:32.367508+00:00,SFRU24,95.245,1,sell,2024-03-12 12:32:32.418396+00:00,9186451,367508767
2024-03-12 12:32:32.367577+00:00,SFRU24,95.250,1,sell,2024-03-12 12:32:32.418396+00:00,9186452,367577711
2024-03-12 12:32:32.367577+00:00,SFRU24,95.245,1,sell,2024-03-12 12:32:32.418396+00:00,9186453,367577711
2024-03-12 12:32:32.376606+00:00,SFRU24,95.250,7,buy,2024-03-12 12:32:32.419050+00:00,9186469,376606665
2024-03-12 12:32:32.379224+00:00,SFRU24,95.250,18,buy,2024-03-12 12:32:32.423031+00:00,9186471,379224879
2024-03-12 12:32:32.855571+00:00,SFRU24,95.255,2,buy,2024-03-12 12:32:32.900319+00:00,9186697,855571721
2024-03-12 12:32:32.860968+00:00,SFRU24,95.255,36,buy,2024-03-12 12:32:32.908888+00:00,9186711,860968593
2024-03-12 12:32:32.862014+00:00,SFRU24,95.255,23,buy,2024-03-12 12:32:32.908888+00:00,9186713,862014545
2024-03-12 12:32:32.913845+00:00,SFRU24,95.255,2,unknown,2024-03-12 12:32:32.959383+00:00,9186772,913845981
2024-03-12 12:32:33.378705+00:00,SFRU24,95.255,26,unknown,2024-03-12 12:32:33.385178+00:00,9186812,378705331
2024-03-12 12:32:33.379257+00:00,SFRU24,95.255,33,sell,2024-03-12 12:32:33.390796+00:00,9186816,379257825
2024-03-12 12:32:33.383728+00:00,SFRU24,95.255,8,sell,2024-03-12 12:32:33.393976+00:00,9186818,383728991
2024-03-12 12:32:33.384254+00:00,SFRU24,95.255,5,buy,2024-03-12 12:32:33.393976+00:00,9186820,384254781
2024-03-12 12:32:33.384680+00:00,SFRU24,95.255,3,sell,2024-03-12 12:32:33.393976+00:00,9186823,384680503
2024-03-12 12:32:33.390019+00:00,SFRU24,95.255,15,sell,2024-03-12 12:32:33.400763+00:00,9186825,390019761
2024-03-12 12:32:33.414218+00:00,SFRU24,95.255,5,sell,2024-03-12 12:32:33.420706+00:00,9186826,414218723
2024-03-12 12:32:33.493014+00:00,SFRU24,95.255,15,sell,2024-03-12 12:32:33.504603+00:00,9186829,493014403
2024-03-12 12:32:33.493031+00:00,SFRU24,95.255,18,sell,2024-03-12 12:32:33.504603+00:00,9186830,493031181
2024-03-12 12:32:33.493465+00:00,SFRU24,95.255,1,sell,2024-03-12 12:32:33.504603+00:00,9186833,493465217
2024-03-12 12:32:33.495665+00:00,SFRU24,95.255,4,sell,2024-03-12 12:32:33.509050+00:00,9186837,495665983
2024-03-12 12:32:33.496258+00:00,SFRU24,95.255,1,sell,2024-03-12 12:32:33.509050+00:00,9186838,496258757
2024-03-12 12:32:33.496492+00:00,SFRU24,95.255,1,sell,2024-03-12 12:32:33.509050+00:00,9186841,496492085
2024-03-12 12:32:33.496722+00:00,SFRU24,95.255,1,sell,2024-03-12 12:32:33.509050+00:00,9186842,496722475
2024-03-12 12:32:33.496773+00:00,SFRU24,95.255,12,sell,2024-03-12 12:32:33.509050+00:00,9186843,496773219
2024-03-12 12:32:33.938669+00:00,SFRU24,95.255,1,sell,2024-03-12 12:32:33.950206+00:00,9186920,938669575
2024-03-12 12:32:33.939621+00:00,SFRU24,95.255,1,sell,2024-03-12 12:32:33.950206+00:00,9186922,939621895
2024-03-12 12:32:33.939668+00:00,SFRU24,95.255,1,sell,2024-03-12 12:32:33.950206+00:00,9186924,939668181
2024-03-12 12:32:34.264705+00:00,SFRU24,95.255,1,sell,2024-03-12 12:32:34.280113+00:00,9186959,264705819
2024-03-12 12:32:35.113685+00:00,SFRU24,95.260,500,buy,2024-03-12 12:32:35.120299+00:00,9186999,113685393
2024-03-12 12:32:35.121763+00:00,SFRU24,95.255,7,unknown,2024-03-12 12:32:35.145278+00:00,9187029,121763549
2024-03-12 12:32:35.179023+00:00,SFRU24,95.260,1,buy,2024-03-12 12:32:35.185049+00:00,9187077,179023419
2024-03-12 12:32:35.226162+00:00,SFRU24,95.260,1,buy,2024-03-12 12:32:35.234970+00:00,9187087,226162495
2024-03-12 12:32:35.226195+00:00,SFRU24,95.260,1,buy,2024-03-12 12:32:35.234970+00:00,9187088,226195979
2024-03-12 12:32:35.226991+00:00,SFRU24,95.260,25,buy,2024-03-12 12:32:35.234970+00:00,9187090,226991075
2024-03-12 12:32:35.338426+00:00,SFRU24,95.260,24,buy,2024-03-12 12:32:35.345217+00:00,9187100,338426737
2024-03-12 12:32:35.339205+00:00,SFRU24,95.260,24,buy,2024-03-12 12:32:35.345217+00:00,9187103,339205091
2024-03-12 12:32:35.340001+00:00,SFRU24,95.260,2,buy,2024-03-12 12:32:35.350253+00:00,9187104,340001109
2024-03-12 12:32:35.348934+00:00,SFRU24,95.260,2,unknown,2024-03-12 12:32:35.355291+00:00,9187110,348934375
2024-03-12 12:32:35.348940+00:00,SFRU24,95.260,22,unknown,2024-03-12 12:32:35.355291+00:00,9187113,348940635
2024-03-12 12:32:35.550454+00:00,SFRU24,95.265,1,buy,2024-03-12 12:32:35.560388+00:00,9187304,550454011
2024-03-12 12:32:35.660432+00:00,SFRU24,95.265,33,buy,2024-03-12 12:32:35.668169+00:00,9187307,660432993
2024-03-12 12:32:35.660896+00:00,SFRU24,95.265,5,sell,2024-03-12 12:32:35.668169+00:00,9187309,660896251
2024-03-12 12:32:35.660905+00:00,SFRU24,95.265,8,sell,2024-03-12 12:32:35.668169+00:00,9187310,660905141
2024-03-12 12:32:35.662104+00:00,SFRU24,95.265,8,sell,2024-03-12 12:32:35.672970+00:00,9187318,662104973
2024-03-12 12:32:35.662207+00:00,SFRU24,95.265,2,sell,2024-03-12 12:32:35.672970+00:00,9187319,662207575
2024-03-12 12:32:35.667723+00:00,SFRU24,95.265,10,sell,2024-03-12 12:32:35.680750+00:00,9187352,667723925
2024-03-12 12:32:35.672386+00:00,SFRU24,95.265,4,sell,2024-03-12 12:32:35.680750+00:00,9187359,672386927
2024-03-12 12:32:35.748693+00:00,SFRU24,95.265,14,sell,2024-03-12 12:32:35.755119+00:00,9187360,748693277
2024-03-12 12:32:36.982286+00:00,SFRU24,95.260,76,sell,2024-03-12 12:32:36.990044+00:00,9187565,982286481
2024-03-12 12:32:36.993578+00:00,SFRU24,95.260,3,sell,2024-03-12 12:32:37.000278+00:00,9187566,993578005
2024-03-12 12:32:37.046897+00:00,SFRU24,95.260,7,unknown,2024-03-12 12:32:37.054882+00:00,9187585,46897105
2024-03-12 12:32:37.047522+00:00,SFRU24,95.260,10,buy,2024-03-12 12:32:37.054882+00:00,9187588,47522097
2024-03-12 12:32:37.049593+00:00,SFRU24,95.260,24,buy,2024-03-12 12:32:37.060249+00:00,9187589,49593267
2024-03-12 12:32:37.199251+00:00,SFRU24,95.260,4,unknown,2024-03-12 12:32:37.210129+00:00,9187597,199251227
2024-03-12 12:32:37.199254+00:00,SFRU24,95.260,10,unknown,2024-03-12 12:32:37.210129+00:00,9187601,199254915
2024-03-12 12:32:37.199342+00:00,SFRU24,95.260,2,sell,2024-03-12 12:32:37.210129+00:00,9187605,199342817
2024-03-12 12:32:37.199355+00:00,SFRU24,95.260,2,unknown,2024-03-12 12:32:37.210129+00:00,9187608,199355925
2024-03-12 12:32:37.199381+00:00,SFRU24,95.260,26,unknown,2024-03-12 12:32:37.210129+00:00,9187612,199381303
2024-03-12 12:32:37.199381+00:00,SFRU24,95.260,11,unknown,2024-03-12 12:32:37.210222+00:00,9187615,199381841
2024-03-12 12:32:37.199382+00:00,SFRU24,95.260,14,unknown,2024-03-12 12:32:37.215056+00:00,9187620,199382015
2024-03-12 12:32:37.897179+00:00,SFRU24,95.260,165,unknown,2024-03-12 12:32:37.910361+00:00,9187838,897179593
2024-03-12 12:32:37.898033+00:00,SFRU24,95.260,6,buy,2024-03-12 12:32:37.910361+00:00,9187851,898033241
2024-03-12 12:32:37.964920+00:00,SFRU24,95.260,55,sell,2024-03-12 12:32:37.975713+00:00,9187910,964920665
2024-03-12 12:32:39.001619+00:00,SFRU24,95.265,6,buy,2024-03-12 12:32:39.010178+00:00,9188033,1619001
2024-03-12 12:32:39.005545+00:00,SFRU24,95.265,9,buy,2024-03-12 12:32:39.015213+00:00,9188046,5545733
2024-03-12 12:32:39.006306+00:00,SFRU24,95.265,1,buy,2024-03-12 12:32:39.025030+00:00,9188048,6306565
2024-03-12 12:32:39.006313+00:00,SFRU24,95.265,26,buy,2024-03-12 12:32:39.025030+00:00,9188049,6313163
2024-03-12 12:32:39.006771+00:00,SFRU24,95.265,32,buy,2024-03-12 12:32:39.025030+00:00,9188054,6771697
2024-03-12 12:32:39.008990+00:00,SFRU24,95.265,2,unknown,2024-03-12 12:32:39.029999+00:00,9188061,8990107
2024-03-12 12:32:39.009443+00:00,SFRU24,95.265,2,buy,2024-03-12 12:32:39.029999+00:00,9188063,9443707
2024-03-12 12:32:39.009967+00:00,SFRU24,95.265,23,sell,2024-03-12 12:32:39.034890+00:00,9188068,9967517
2024-03-12 12:32:39.015909+00:00,SFRU24,95.265,6,sell,2024-03-12 12:32:39.050030+00:00,9188076,15909533
2024-03-12 12:32:39.612746+00:00,SFRU24,95.265,250,sell,2024-03-12 12:32:39.620517+00:00,9188212,612746683
2024-03-12 12:32:39.878950+00:00,SFRU24,95.265,19,unknown,2024-03-12 12:32:39.895268+00:00,9188252,878950651
2024-03-12 12:32:39.951891+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:39.985842+00:00,9188299,951891249
2024-03-12 12:32:39.968779+00:00,SFRU24,95.270,23,buy,2024-03-12 12:32:39.995793+00:00,9188306,968779219
2024-03-12 12:32:39.979549+00:00,SFRU24,95.270,16,buy,2024-03-12 12:32:39.999733+00:00,9188319,979549599
2024-03-12 12:32:40.049610+00:00,SFRU24,95.270,73,buy,2024-03-12 12:32:40.069914+00:00,9188348,49610799
2024-03-12 12:32:40.051033+00:00,SFRU24,95.270,33,buy,2024-03-12 12:32:40.070521+00:00,9188356,51033651
2024-03-12 12:32:40.058475+00:00,SFRU24,95.270,25,buy,2024-03-12 12:32:40.086380+00:00,9188371,58475475
2024-03-12 12:32:40.491501+00:00,SFRU24,95.270,78,unknown,2024-03-12 12:32:40.500603+00:00,9188506,491501089
2024-03-12 12:32:40.492844+00:00,SFRU24,95.270,8,sell,2024-03-12 12:32:40.505124+00:00,9188532,492844409
2024-03-12 12:32:40.492855+00:00,SFRU24,95.270,8,sell,2024-03-12 12:32:40.505124+00:00,9188533,492855439
2024-03-12 12:32:40.493748+00:00,SFRU24,95.270,2,unknown,2024-03-12 12:32:40.510582+00:00,9188536,493748087
2024-03-12 12:32:40.499606+00:00,SFRU24,95.270,26,sell,2024-03-12 12:32:40.523448+00:00,9188560,499606987
2024-03-12 12:32:40.501505+00:00,SFRU24,95.270,5,sell,2024-03-12 12:32:40.523448+00:00,9188562,501505769
2024-03-12 12:32:40.505885+00:00,SFRU24,95.270,8,unknown,2024-03-12 12:32:40.527428+00:00,9188567,505885853
2024-03-12 12:32:40.506468+00:00,SFRU24,95.270,3,buy,2024-03-12 12:32:40.527428+00:00,9188570,506468529
2024-03-12 12:32:40.507264+00:00,SFRU24,95.270,3,unknown,2024-03-12 12:32:40.533492+00:00,9188572,507264487
2024-03-12 12:32:42.354115+00:00,SFRU24,95.270,18,sell,2024-03-12 12:32:42.380372+00:00,9188746,354115277
2024-03-12 12:32:42.361012+00:00,SFRU24,95.270,6,buy,2024-03-12 12:32:42.390033+00:00,9188750,361012267
2024-03-12 12:32:42.361054+00:00,SFRU24,95.270,39,buy,2024-03-12 12:32:42.390033+00:00,9188751,361054927
2024-03-12 12:32:42.374318+00:00,SFRU24,95.270,12,sell,2024-03-12 12:32:42.395291+00:00,9188759,374318917
2024-03-12 12:32:42.390660+00:00,SFRU24,95.270,16,buy,2024-03-12 12:32:42.399968+00:00,9188783,390660863
2024-03-12 12:32:42.391028+00:00,SFRU24,95.270,24,buy,2024-03-12 12:32:42.400263+00:00,9188784,391028213
2024-03-12 12:32:42.517235+00:00,SFRU24,95.270,6,sell,2024-03-12 12:32:42.525699+00:00,9188786,517235681
2024-03-12 12:32:43.340338+00:00,SFRU24,95.265,4,unknown,2024-03-12 12:32:43.355075+00:00,9188883,340338203
2024-03-12 12:32:43.340640+00:00,SFRU24,95.265,5,unknown,2024-03-12 12:32:43.360183+00:00,9188886,340640917
2024-03-12 12:32:43.340644+00:00,SFRU24,95.265,6,unknown,2024-03-12 12:32:43.360183+00:00,9188889,340644623
2024-03-12 12:32:43.340662+00:00,SFRU24,95.265,2,unknown,2024-03-12 12:32:43.360183+00:00,9188892,340662151
2024-03-12 12:32:43.341180+00:00,SFRU24,95.265,6,unknown,2024-03-12 12:32:43.360183+00:00,9188896,341180127
2024-03-12 12:32:43.341198+00:00,SFRU24,95.265,2,unknown,2024-03-12 12:32:43.360183+00:00,9188899,341198115
2024-03-12 12:32:43.341258+00:00,SFRU24,95.265,2,unknown,2024-03-12 12:32:43.360183+00:00,9188902,341258843
2024-03-12 12:32:43.342119+00:00,SFRU24,95.265,2,unknown,2024-03-12 12:32:43.365047+00:00,9188908,342119811
2024-03-12 12:32:43.342613+00:00,SFRU24,95.265,3,unknown,2024-03-12 12:32:43.365047+00:00,9188912,342613865
2024-03-12 12:32:43.343487+00:00,SFRU24,95.265,68,sell,2024-03-12 12:32:43.370154+00:00,9188914,343487677
2024-03-12 12:32:43.344067+00:00,SFRU24,95.265,3,unknown,2024-03-12 12:32:43.370154+00:00,9188917,344067743
2024-03-12 12:32:44.084171+00:00,SFRU24,95.265,7,buy,2024-03-12 12:32:44.100752+00:00,9188980,84171885
2024-03-12 12:32:44.084196+00:00,SFRU24,95.265,3,unknown,2024-03-12 12:32:44.100752+00:00,9188983,84196615
2024-03-12 12:32:44.087037+00:00,SFRU24,95.265,18,buy,2024-03-12 12:32:44.105752+00:00,9188990,87037381
2024-03-12 12:32:44.404987+00:00,SFRU24,95.265,24,buy,2024-03-12 12:32:44.420417+00:00,9189012,404987407
2024-03-12 12:32:44.408248+00:00,SFRU24,95.265,23,buy,2024-03-12 12:32:44.430082+00:00,9189020,408248217
2024-03-12 12:32:44.665987+00:00,SFRU24,95.265,1,buy,2024-03-12 12:32:44.675261+00:00,9189031,665987167
2024-03-12 12:32:45.290362+00:00,SFRU24,95.265,14,unknown,2024-03-12 12:32:45.300042+00:00,9189077,290362001
2024-03-12 12:32:45.662532+00:00,SFRU24,95.265,1,buy,2024-03-12 12:32:45.675104+00:00,9189106,662532687
2024-03-12 12:32:45.675272+00:00,SFRU24,95.265,3,sell,2024-03-12 12:32:45.685108+00:00,9189110,675272155
2024-03-12 12:32:45.675291+00:00,SFRU24,95.265,5,sell,2024-03-12 12:32:45.685108+00:00,9189111,675291257
2024-03-12 12:32:45.739988+00:00,SFRU24,95.265,3,sell,2024-03-12 12:32:45.770479+00:00,9189142,739988589
2024-03-12 12:32:45.762899+00:00,SFRU24,95.265,1,sell,2024-03-12 12:32:45.785379+00:00,9189146,762899959
2024-03-12 12:32:45.815792+00:00,SFRU24,95.265,9,sell,2024-03-12 12:32:45.825214+00:00,9189150,815792917
2024-03-12 12:32:45.817227+00:00,SFRU24,95.265,7,sell,2024-03-12 12:32:45.829818+00:00,9189156,817227095
2024-03-12 12:32:46.585075+00:00,SFRU24,95.265,125,unknown,2024-03-12 12:32:46.595798+00:00,9189178,585075387
2024-03-12 12:32:46.585793+00:00,SFRU24,95.265,3,buy,2024-03-12 12:32:46.603965+00:00,9189181,585793071
2024-03-12 12:32:46.585802+00:00,SFRU24,95.265,2,buy,2024-03-12 12:32:46.603965+00:00,9189182,585802653
2024-03-12 12:32:46.594761+00:00,SFRU24,95.265,5,sell,2024-03-12 12:32:46.609755+00:00,9189188,594761819
2024-03-12 12:32:46.854522+00:00,SFRU24,95.265,1,sell,2024-03-12 12:32:46.869627+00:00,9189193,854522403
2024-03-12 12:32:46.963313+00:00,SFRU24,95.265,2,sell,2024-03-12 12:32:46.975220+00:00,9189226,963313529
2024-03-12 12:32:47.028027+00:00,SFRU24,95.265,2,sell,2024-03-12 12:32:47.035306+00:00,9189231,28027773
2024-03-12 12:32:47.036756+00:00,SFRU24,95.265,9,unknown,2024-03-12 12:32:47.045833+00:00,9189235,36756183
2024-03-12 12:32:47.038832+00:00,SFRU24,95.265,21,sell,2024-03-12 12:32:47.050275+00:00,9189237,38832575
2024-03-12 12:32:47.067087+00:00,SFRU24,95.265,4,sell,2024-03-12 12:32:47.075687+00:00,9189243,67087273
